ID,Style,Category,Artist,Title,TitleOnly: anticipation,TitleOnly: happiness,TitleOnly: fear,TitleOnly: sadness,TitleOnly: surprise,TitleOnly: trust,dist,label
589c5342edc2cd40d4ab5513,Post Renaissance Art,Neoclassicism,Antoine-Jean Gros,First Consul Bonaparte,0.2003,0.1001,0.0497,0.0497,0.1499,0.4503,[[0.2003 0.1001 0.0497 0.0497 0.1499 0.4503]],5
57728649edc2cb388003a747,Post Renaissance Art,"Neoclassicism,Romanticism",Anne-Louis Girodet,Mademoiselle Lange as Venus,0.2857,0.5714,0.0,0.0,0.0,0.1429,[[0.2857 0.5714 0.0 0.0 0.0 0.1429]],1
577281c1edc2cb3880f58e00,Post Renaissance Art,Neoclassicism,Abraham van Strij,Cobbler and his family,0.1758,0.4705,0.1179,0.0589,0.1179,0.0589,[[0.1758 0.4705 0.1179 0.0589 0.1179 0.0589]],1
577288bcedc2cb38800b516e,"Contemporary Art,Modern Art","Color Field Painting,Minimalism",Mark Rothko,Untitled,0.2727,0.0,0.1818,0.2727,0.1818,0.0909,[[0.2727 0.0 0.1818 0.2727 0.1818 0.0909]],0
599bee12edc2c978fc0ee6d2,Modern Art,Impressionism,Leon Wycz&#243;łkowski,Portrait of a Lady,0.1667,0.3333,0.0,0.0,0.0833,0.4167,[[0.1667 0.3333 0.0 0.0 0.0833 0.4167]],5
577286ffedc2cb3880060aec,Post Renaissance Art,Rococo,Luis Paret y Alcazar,La carta,0.75,0.0,0.0,0.0,0.0,0.25,[[0.75 0.0 0.0 0.0 0.0 0.25]],0
57728173edc2cb3880f46c3f,Modern Art,Art Informel,Jean Rene Bazaine,Hollande,0.75,0.0,0.0,0.0,0.0,0.25,[[0.75 0.0 0.0 0.0 0.0 0.25]],0
57728289edc2cb3880f809c1,Modern Art,Art Informel,Jean Fautrier,Hostages Black Ground,0.125,0.0,0.25,0.5,0.0,0.125,[[0.125 0.0 0.25 0.5 0.0 0.125]],3
57726e44edc2cb3880b696c1,Renaissance Art,Northern Renaissance,Pieter Bruegel the Elder,The Gloomy Day (January),0.0714,0.2143,0.2143,0.3571,0.0714,0.0714,[[0.0714 0.2143 0.2143 0.3571 0.0714 0.0714]],3
5772875aedc2cb388006dafa,Modern Art,Surrealism,Leon Underwood,Torso,0.5081,0.1089,0.0551,0.0188,0.2366,0.0726,[[0.5081 0.1089 0.0551 0.0188 0.2366 0.0726]],0
577286a7edc2cb388004df44,Contemporary Art,Minimalism,Lynda Benglis,Night Sherbet A,0.4167,0.1667,0.0,0.0833,0.3333,0.0,[[0.4167 0.1667 0.0 0.0833 0.3333 0.0]],0
577284faedc2cb3880ffa912,Modern Art,Art Informel,Modest Cuixart,Untitled,0.5,0.0,0.0,0.0,0.5,0.0,[[0.5 0.0 0.0 0.0 0.5 0.0]],0
57727030edc2cb3880bd1538,Renaissance Art,Early Renaissance,Masaccio,St. Juvenal Triptych,0.1333,0.2665,0.0,0.0,0.0,0.6002,[[0.1333 0.2665 0.0 0.0 0.0 0.6002]],5
577284faedc2cb3880ffa932,Modern Art,Art Informel,Modest Cuixart,Untitled,0.3636,0.0909,0.0909,0.0,0.3636,0.0909,[[0.3636 0.0909 0.0909 0.0 0.3636 0.0909]],0
577288b0edc2cb38800b419d,Post Renaissance Art,Romanticism,John Martin,Belshazzar&#39;s Feast,0.0909,0.6364,0.0909,0.0,0.0909,0.0909,[[0.0909 0.6364 0.0909 0.0 0.0909 0.0909]],1
57726e53edc2cb3880b6ac84,Modern Art,Surrealism,Yves Tanguy,Storm(Black Landscape),0.0622,0.0622,0.6883,0.0,0.1252,0.0622,[[0.0622 0.0622 0.6883 0.0 0.1252 0.0622]],2
577281c9edc2cb3880f599ec,Modern Art,Pop Art,Evelyne Axell,Marine,0.375,0.25,0.125,0.0,0.125,0.125,[[0.375 0.25 0.125 0.0 0.125 0.125]],0
57727f8aedc2cb3880ee2a6e,Modern Art,Lyrical Abstraction,Gustave Singier,Provence Soleil Mer Froide,0.25,0.125,0.125,0.125,0.25,0.125,[[0.25 0.125 0.125 0.125 0.25 0.125]],0
57727ad3edc2cb3880dfc037,Modern Art,Cubism,Umberto Boccioni,Unique Forms of Continuity in Space,0.5333,0.0,0.0,0.0,0.3333,0.1333,[[0.5333 0.0 0.0 0.0 0.3333 0.1333]],0
59b2901eedc2caeb043310e8,Renaissance Art,High Renaissance,Il Sodoma,Piet&#224;,0.5,0.1667,0.0,0.1667,0.1667,0.0,[[0.5 0.1667 0.0 0.1667 0.1667 0.0]],0
57728134edc2cb3880f3b8bc,Post Renaissance Art,Neoclassicism,Theodore Chasseriau,Portrait de Mlle de Cabarrus,0.0,0.5,0.0,0.0,0.0,0.5,[[0.0 0.5 0.0 0.0 0.0 0.5]],1
57728227edc2cb3880f6c4a1,Modern Art,Color Field Painting,Imi Knoebel,24 Colors (for Blinky),0.0,0.8,0.0,0.0,0.0,0.2,[[0.0 0.8 0.0 0.0 0.0 0.2]],1
57726e90edc2cb3880b76a32,Modern Art,Expressionism,Amedeo Modigliani,Portrait of Diego Rivera,0.0,0.5,0.0,0.0,0.0,0.5,[[0.0 0.5 0.0 0.0 0.0 0.5]],1
577284a5edc2cb3880fe7e05,Modern Art,Color Field Painting,John Ferren,Red Spot,0.3337,0.0832,0.0832,0.0832,0.3337,0.0832,[[0.3337 0.0832 0.0832 0.0832 0.3337 0.0832]],0
57727d73edc2cb3880e7ca6a,Renaissance Art,Northern Renaissance,Bernhard Strigel,Portrait of a Gentleman,0.1111,0.1111,0.0,0.1111,0.0,0.6667,[[0.1111 0.1111 0.0 0.1111 0.0 0.6667]],5
57727efbedc2cb3880ecc1de,Modern Art,Color Field Painting,Morris Louis,Floral V,0.0,0.8748,0.0,0.0,0.1252,0.0,[[0.0 0.8748 0.0 0.0 0.1252 0.0]],1
57727f3bedc2cb3880ed70a8,Modern Art,Lyrical Abstraction,Sam Francis,For the Blue Sons of the Air,0.1541,0.3847,0.0,0.0,0.1541,0.3072,[[0.1541 0.3847 0.0 0.0 0.1541 0.3072]],1
5772759bedc2cb3880cebd8a,Modern Art,Post-Impressionism,Henri de Toulouse-Lautrec,The Medical Inspection,0.4444,0.0,0.5556,0.0,0.0,0.0,[[0.4444 0.0 0.5556 0.0 0.0 0.0]],2
57727bd3edc2cb3880e2c357,Modern Art,Neo-Expressionism,Philip Guston,Untitled,0.3333,0.0,0.0,0.0,0.6667,0.0,[[0.3333 0.0 0.0 0.0 0.6667 0.0]],4
57727015edc2cb3880bceb18,Post Renaissance Art,Baroque,Francisco de Zurbaran,Still Life,0.1429,0.2857,0.1429,0.2857,0.0,0.1429,[[0.1429 0.2857 0.1429 0.2857 0.0 0.1429]],1
577283c3edc2cb3880fbce25,Modern Art,Pop Art,Valerio Adami,Hotel Chelsea Bathroom,0.5714,0.0,0.0,0.1429,0.1429,0.1429,[[0.5714 0.0 0.0 0.1429 0.1429 0.1429]],0
57727e88edc2cb3880eb153e,Modern Art,Post-Impressionism,Gwen John,Chloe Boughton Leigh,0.625,0.0,0.0,0.125,0.125,0.125,[[0.625 0.0 0.0 0.125 0.125 0.125]],0
5772840bedc2cb3880fc9371,Modern Art,Magic Realism,Zhang Xiaogang,Boy,0.3333,0.3333,0.0,0.0,0.1667,0.1667,[[0.3333 0.3333 0.0 0.0 0.1667 0.1667]],0
577284a4edc2cb3880fe7d25,Modern Art,Abstract Expressionism,John Ferren,Contemplations on Geraniums,0.4167,0.3333,0.0833,0.0,0.1667,0.0,[[0.4167 0.3333 0.0833 0.0 0.1667 0.0]],0
5772849dedc2cb3880fe71eb,Modern Art,Color Field Painting,Ron Gorchov,Entrance,0.2857,0.4286,0.0,0.0,0.1429,0.1429,[[0.2857 0.4286 0.0 0.0 0.1429 0.1429]],1
577278cdedc2cb3880d936fc,Renaissance Art,Northern Renaissance,Robert Campin,Virgin and Child in an Interior,0.1669,0.4166,0.0,0.0,0.0828,0.3337,[[0.1669 0.4166 0.0 0.0 0.0828 0.3337]],1
577281feedc2cb3880f634ac,Modern Art,Abstract Expressionism,John Chamberlain,S,0.6,0.0,0.2,0.0,0.2,0.0,[[0.6 0.0 0.2 0.0 0.2 0.0]],0
577278c1edc2cb3880d8ce4e,Post Renaissance Art,Rococo,Bernardo Bellotto,"The Schloss Hof, Garden Side",0.0999,0.5005,0.0999,0.0,0.0999,0.1998,[[0.0999 0.5005 0.0999 0.0 0.0999 0.1998]],1
57727417edc2cb3880cade14,Modern Art,Surrealism,Pablo Picasso,Portrait of Dora Maar,0.1668,0.1668,0.0,0.0829,0.1668,0.4166,[[0.1668 0.1668 0.0 0.0829 0.1668 0.4166]],5
577282beedc2cb3880f8b038,Modern Art,Cubism,Jacques Villon,Girl at the Piano (Fillette au piano),0.1,0.6,0.0,0.0,0.0,0.3,[[0.1 0.6 0.0 0.0 0.0 0.3]],1
57727f8aedc2cb3880ee29fe,Modern Art,Lyrical Abstraction,Gustave Singier,Les dunes et le port,0.3333,0.6667,0.0,0.0,0.0,0.0,[[0.3333 0.6667 0.0 0.0 0.0 0.0]],1
57727fa3edc2cb3880eeab04,Modern Art,Abstract Expressionism,Jimmy Ernst,Stillness,0.1733,0.3867,0.0933,0.2,0.1067,0.04,[[0.1733 0.3867 0.0933 0.2 0.1067 0.04]],1
57727f8dedc2cb3880ee2f92,Modern Art,Color Field Painting,Theodoros Stamos,"Infinity Field, Lefkada Series",0.3569,0.1426,0.0718,0.0,0.3569,0.0718,[[0.3569 0.1426 0.0718 0.0 0.3569 0.0718]],0
5772874cedc2cb388006d0a5,Modern Art,Art Informel,Akira Kanayama,Balloon,0.6667,0.2222,0.0,0.1111,0.0,0.0,[[0.6667 0.2222 0.0 0.1111 0.0 0.0]],0
57727d86edc2cb3880e7e480,Post Renaissance Art,Baroque,Judith Leyster,Jolly Toper,0.0769,0.3077,0.0769,0.0,0.2308,0.3077,[[0.0769 0.3077 0.0769 0.0 0.2308 0.3077]],1
5772842aedc2cb3880fd19a7,Modern Art,Art Informel,Willi Baumeister,Animated Slope,0.4167,0.3333,0.0,0.0,0.1667,0.0833,[[0.4167 0.3333 0.0 0.0 0.1667 0.0833]],0
57728789edc2cb3880076c0f,Modern Art,Art Informel,Giuseppe Pinot-Gallizio,Industrial Painting,0.6,0.1,0.0,0.0,0.2,0.1,[[0.6 0.1 0.0 0.0 0.2 0.1]],0
57727f6fedc2cb3880ee0304,Modern Art,Color Field Painting,Jack Bush,Attacca,0.2222,0.1111,0.2222,0.3333,0.1111,0.0,[[0.2222 0.1111 0.2222 0.3333 0.1111 0.0]],3
57727f76edc2cb3880ee0ae9,Contemporary Art,Minimalism,Dan Flavin,A primary picture,0.3333,0.2222,0.0,0.1111,0.3333,0.0,[[0.3333 0.2222 0.0 0.1111 0.3333 0.0]],0
57728716edc2cb3880062de2,Contemporary Art,Minimalism,Takamatsu Jiro,Slack of Net,0.75,0.0,0.0,0.0,0.25,0.0,[[0.75 0.0 0.0 0.0 0.25 0.0]],0
57728618edc2cb38800308ad,Post Renaissance Art,Romanticism,Thomas Girtin,Durham Cathedral and Bridge,0.1667,0.5,0.0,0.0,0.0,0.3333,[[0.1667 0.5 0.0 0.0 0.0 0.3333]],1
577288d3edc2cb38800bcc38,Modern Art,Abstract Expressionism,Giorgio Cavallon,Untitled,0.8576,0.0,0.0,0.0,0.1424,0.0,[[0.8576 0.0 0.0 0.0 0.1424 0.0]],0
5772727dedc2cb3880c55aeb,Modern Art,Impressionism,Edgar Degas,Two Ballet Dancers,0.0,0.6426,0.0,0.0,0.0,0.3574,[[0.0 0.6426 0.0 0.0 0.0 0.3574]],1
577280fcedc2cb3880f30f21,Modern Art,Magic Realism,Giorgio Morandi,Still Life,0.5,0.2,0.0,0.2,0.1,0.0,[[0.5 0.2 0.0 0.2 0.1 0.0]],0
577271d2edc2cb3880c2e3d3,Post Renaissance Art,Romanticism,Orest Kiprensky,Portrait of A. Davydov,0.0996,0.2005,0.0,0.0,0.0,0.6999,[[0.0996 0.2005 0.0 0.0 0.0 0.6999]],5
57728336edc2cb3880fa17f5,Modern Art,Cubism,Gosta Adrian-Nilsson,Marin 1,0.4545,0.2727,0.0,0.0909,0.0909,0.0909,[[0.4545 0.2727 0.0 0.0909 0.0909 0.0909]],0
577284f7edc2cb3880ffa450,Modern Art,Art Informel,Luis Feito,N&#250;mero 363,0.3336,0.1112,0.0,0.0,0.444,0.1112,[[0.3336 0.1112 0.0 0.0 0.444 0.1112]],4
577284faedc2cb3880ffa984,Modern Art,Art Informel,Corneille,Cat,0.4002,0.3005,0.0998,0.0998,0.0,0.0998,[[0.4002 0.3005 0.0998 0.0998 0.0 0.0998]],0
57726ff9edc2cb3880bc6058,Post Renaissance Art,Baroque,Anthony van Dyck,Queen Henrietta Maria and her dwarf Sir Jeffrey Hudson,0.1,0.3,0.0,0.0,0.0,0.6,[[0.1 0.3 0.0 0.0 0.0 0.6]],5
57727658edc2cb3880d142e5,Post Renaissance Art,Rococo,Thomas Gainsborough,Mr. and Mrs. Andrews,0.125,0.5,0.0,0.0,0.0,0.375,[[0.125 0.5 0.0 0.0 0.0 0.375]],1
57728715edc2cb3880062bee,Modern Art,Abstract Art,Rudolf Bauer,Invention (Composition 31),0.4807,0.0771,0.0,0.0193,0.1735,0.2494,[[0.4807 0.0771 0.0 0.0193 0.1735 0.2494]],0
57728891edc2cb38800abcc1,Modern Art,Art Informel,Leo Leuppi,Blancheur diaphane,0.3,0.1,0.1,0.1,0.2,0.2,[[0.3 0.1 0.1 0.1 0.2 0.2]],0
57727cbfedc2cb3880e56945,Modern Art,Expressionism,Richard Gerstl,Portrait of Arnold Schonberg,0.1709,0.195,0.0241,0.0734,0.0975,0.4392,[[0.1709 0.195 0.0241 0.0734 0.0975 0.4392]],5
57728337edc2cb3880fa1a47,Contemporary Art,Minimalism,Richard Tuttle,Wave,0.5,0.125,0.0,0.0,0.375,0.0,[[0.5 0.125 0.0 0.0 0.375 0.0]],0
57728661edc2cb3880041fe1,Contemporary Art,Minimalism,Charlotte Posenenske,Fold,0.75,0.0,0.0,0.0,0.25,0.0,[[0.75 0.0 0.0 0.0 0.25 0.0]],0
57727982edc2cb3880db5cbe,Renaissance Art,High Renaissance,Lorenzo Lotto,Madonna with St. Roch and St. Sebastian,0.0904,0.3643,0.0,0.0904,0.0,0.4548,[[0.0904 0.3643 0.0 0.0904 0.0 0.4548]],5
57728ab3edc2cb388011c9ee,Post Renaissance Art,Romanticism,Thomas Jones,"In the Road to Santa Maria de’Monti, near Naples. Morning",0.1429,0.8571,0.0,0.0,0.0,0.0,[[0.1429 0.8571 0.0 0.0 0.0 0.0]],1
57727444edc2cb3880cb7bf6,Renaissance Art,High Renaissance,Leonardo da Vinci,Mona Lisa,0.1168,0.379,0.0482,0.0288,0.0288,0.3985,[[0.1168 0.379 0.0482 0.0288 0.0288 0.3985]],5
577284d5edc2cb3880ff1b8a,Modern Art,"Impressionism,Post-Impressionism",Karoly Ferenczy,Boys Throwing Pebbles into the River,0.0,0.778,0.0,0.111,0.0,0.111,[[0.0 0.778 0.0 0.111 0.0 0.111]],1
594cd7dcedc2c97b8c2ddac5,Post Renaissance Art,Realism,Charles Meryon,Le Petit Pont,0.4,0.3,0.0,0.0,0.2,0.1,[[0.4 0.3 0.0 0.0 0.2 0.1]],0
5772850cedc2cb3880ffc4ab,Modern Art,Impressionism,Giovanni Fattori,Bleifarbenes Meer,0.4,0.0,0.0,0.1,0.3,0.2,[[0.4 0.0 0.0 0.1 0.3 0.2]],0
57727ce3edc2cb3880e5f71a,Modern Art,Magic Realism,Felix Vallotton,The Church of Souain in Sihlouette,0.2222,0.4444,0.0,0.0,0.1111,0.2222,[[0.2222 0.4444 0.0 0.0 0.1111 0.2222]],1
57728468edc2cb3880fdcf75,Renaissance Art,High Renaissance,Pinturicchio,The Adoration of the Shepherds,0.1283,0.3075,0.0129,0.0129,0.0766,0.4617,[[0.1283 0.3075 0.0129 0.0129 0.0766 0.4617]],5
57728703edc2cb3880060f09,Modern Art,Lyrical Abstraction,Kazuo Shiraga,Crystal ring,0.2857,0.2857,0.0,0.0,0.0,0.4286,[[0.2857 0.2857 0.0 0.0 0.0 0.4286]],5
57728192edc2cb3880f4f1f7,Modern Art,Art Informel,Jean Fautrier,It’s How You Feel,0.3576,0.1428,0.0714,0.0,0.2855,0.1428,[[0.3576 0.1428 0.0714 0.0 0.2855 0.1428]],0
5772816eedc2cb3880f463c7,Modern Art,Art Informel,Roger Bissi&#232;re,Untitled,0.4288,0.0,0.1424,0.0,0.2864,0.1424,[[0.4288 0.0 0.1424 0.0 0.2864 0.1424]],0
577281a5edc2cb3880f50ecb,Modern Art,Art Informel,Horia Damian,Cosmogonie,0.5,0.1667,0.0,0.0,0.1667,0.1667,[[0.5 0.1667 0.0 0.0 0.1667 0.1667]],0
5772872fedc2cb388006a9ac,Contemporary Art,Minimalism,Jeremy Moon,Golden Age,0.4611,0.077,0.077,0.0,0.077,0.308,[[0.4611 0.077 0.077 0.0 0.077 0.308]],0
5772824eedc2cb3880f75867,Post Renaissance Art,Neoclassicism,Maxfield Parrish,Garden of Allah,0.0589,0.5879,0.0,0.0,0.0,0.3532,[[0.0589 0.5879 0.0 0.0 0.0 0.3532]],1
57726ed9edc2cb3880b899a8,Post Renaissance Art,Romanticism,John Constable,Flatford Mill from a Lock on the Stour,0.4281,0.143,0.0,0.0,0.3574,0.0715,[[0.4281 0.143 0.0 0.0 0.3574 0.0715]],0
59437d2aedc2c90b189350b3,Modern Art,Expressionism,Otto Mueller,"T&#228;nzerin Mit Schleier, Von Einem Mann Beobachtet",0.375,0.25,0.0,0.0,0.125,0.25,[[0.375 0.25 0.0 0.0 0.125 0.25]],0
57728136edc2cb3880f3bba3,Modern Art,Magic Realism,Peter Doig,Architect&#39;s Home in the Ravine,0.2621,0.3128,0.0253,0.0749,0.1002,0.2247,[[0.2621 0.3128 0.0253 0.0749 0.1002 0.2247]],1
57726edcedc2cb3880b89df1,Post Renaissance Art,Romanticism,John Constable,View of Salisbury Cathedral from the Bishop&#39;s Grounds,0.2222,0.7778,0.0,0.0,0.0,0.0,[[0.2222 0.7778 0.0 0.0 0.0 0.0]],1
577286ffedc2cb3880060b5c,Post Renaissance Art,Rococo,Luis Paret y Alcazar,"The Quay, Olaveaga, Bilbao",0.625,0.25,0.0,0.0,0.0,0.125,[[0.625 0.25 0.0 0.0 0.0 0.125]],0
57728664edc2cb38800424e7,Modern Art,Expressionism,Karl Schmidt-Rottluff,Two Women,0.3754,0.3754,0.0,0.0,0.1246,0.1246,[[0.3754 0.3754 0.0 0.0 0.1246 0.1246]],0
57728337edc2cb3880fa1a99,Renaissance Art,High Renaissance,Giovanni Antonio Boltraffio,Madonna and Child,0.0954,0.4287,0.0314,0.0314,0.0639,0.3491,[[0.0954 0.4287 0.0314 0.0314 0.0639 0.3491]],1
577282e9edc2cb3880f94654,Modern Art,Abstract Art,Princess Fahrelnissa Zeid,Triton Octopus,0.2502,0.0,0.0834,0.0834,0.4995,0.0834,[[0.2502 0.0 0.0834 0.0834 0.4995 0.0834]],4
57726ff3edc2cb3880bc56ca,Post Renaissance Art,Neoclassicism,Jacques-Louis David,The Death of Marat,0.0,0.0,0.25,0.75,0.0,0.0,[[0.0 0.0 0.25 0.75 0.0 0.0]],3
577275e2edc2cb3880cf84c7,Post Renaissance Art,Baroque,Guido Reni,Rosary Madonna,0.0766,0.3075,0.0,0.0,0.1542,0.4617,[[0.0766 0.3075 0.0 0.0 0.1542 0.4617]],5
577282bfedc2cb3880f8b26a,Contemporary Art,Minimalism,Ellsworth Kelly,Red Yellow Blue III,0.25,0.3333,0.0,0.0,0.3333,0.0833,[[0.25 0.3333 0.0 0.0 0.3333 0.0833]],1
5772787dedc2cb3880d80ece,Post Renaissance Art,Realism,Alexey Venetsianov,Reapers,0.2,0.2,0.2,0.0,0.0,0.4,[[0.2 0.2 0.2 0.0 0.0 0.4]],5
57727dabedc2cb3880e87070,Modern Art,Magic Realism,Ivan Albright,The Temptation of St. Anthony,0.4,0.2,0.1,0.0,0.1,0.2,[[0.4 0.2 0.1 0.0 0.1 0.2]],0
57728043edc2cb3880f09b3b,Modern Art,Color Field Painting,Larry Zox,Fowey Light,0.6,0.0,0.0,0.0,0.2,0.2,[[0.6 0.0 0.0 0.0 0.2 0.2]],0
57726e6fedc2cb3880b733d5,Post Renaissance Art,Neoclassicism,John Singleton Copley,Boy with Squirrel (Henry Pelham),0.2,0.5,0.0,0.0,0.1,0.2,[[0.2 0.5 0.0 0.0 0.1 0.2]],1
57726e4fedc2cb3880b6a651,Renaissance Art,Northern Renaissance,Rogier van der Weyden,Lamentation of Christ,0.0,0.0,0.1,0.7,0.0,0.2,[[0.0 0.0 0.1 0.7 0.0 0.2]],3
5772860fedc2cb388002f955,Modern Art,Abstract Art,Mordecai Ardon,For the Fallen - Center panel: The House of Cards,0.5,0.1,0.0,0.2,0.1,0.1,[[0.5 0.1 0.0 0.2 0.1 0.1]],0
57727d59edc2cb3880e74dc6,Post Renaissance Art,Rococo,Antoine Pesne,"Luise Ulrike of Prussia, Queen of Sweden",0.0,0.1001,0.0,0.0,0.0,0.8999,[[0.0 0.1001 0.0 0.0 0.0 0.8999]],5
5772859aedc2cb3880019d3b,Contemporary Art,Minimalism,Yves Gaucher,Naka,1.0,0.0,0.0,0.0,0.0,0.0,[[1.0 0.0 0.0 0.0 0.0 0.0]],0
57728649edc2cb388003a7c7,Post Renaissance Art,"Neoclassicism,Romanticism",Anne-Louis Girodet,Pygmalion et Galat&#233;e,0.8,0.2,0.0,0.0,0.0,0.0,[[0.8 0.2 0.0 0.0 0.0 0.0]],0
57728ac8edc2cb3880123ee2,Modern Art,Neo-Expressionism,Jorg Immendorff,Back to Front,0.2857,0.0,0.2857,0.0,0.2857,0.1429,[[0.2857 0.0 0.2857 0.0 0.2857 0.1429]],0
57728984edc2cb38800de844,Post Renaissance Art,Rococo,Joseph-Marie Vien,Sweet Melancholy,0.1541,0.1541,0.1541,0.2306,0.0766,0.2306,[[0.1541 0.1541 0.1541 0.2306 0.0766 0.2306]],3
57728789edc2cb3880076d41,Post Renaissance Art,Rococo,Anne Vallayer-Coster,The Attributes of Music,0.077,0.5381,0.0,0.0,0.154,0.231,[[0.077 0.5381 0.0 0.0 0.154 0.231]],1
57726e6eedc2cb3880b731b0,Renaissance Art,Early Renaissance,Giovanni Bellini,Transfiguration of Christ,0.1538,0.0769,0.0,0.2308,0.0769,0.4615,[[0.1538 0.0769 0.0 0.2308 0.0769 0.4615]],5
57728939edc2cb38800d1c43,Modern Art,Surrealism,Xul Solar,Reptil que sube,0.3333,0.25,0.1667,0.0,0.0833,0.1667,[[0.3333 0.25 0.1667 0.0 0.0833 0.1667]],0
577287b1edc2cb38800800ef,Contemporary Art,Minimalism,Johannes Jan Schoonhoven,Square with Diagonals,0.4611,0.077,0.0,0.0,0.308,0.154,[[0.4611 0.077 0.0 0.0 0.308 0.154]],0
57727031edc2cb3880bd15a8,Renaissance Art,Early Renaissance,Masaccio,The Trinity,0.2,0.1,0.0,0.0,0.1,0.6,[[0.2 0.1 0.0 0.0 0.1 0.6]],5
577283c5edc2cb3880fbd019,Modern Art,Lyrical Abstraction,Stanley Boxer,Heatscreambeat,0.4444,0.2222,0.0,0.0,0.2222,0.1111,[[0.4444 0.2222 0.0 0.0 0.2222 0.1111]],0
57727d86edc2cb3880e7e530,Post Renaissance Art,Baroque,Judith Leyster,Two musicians,0.2857,0.4286,0.0,0.0714,0.1429,0.0714,[[0.2857 0.4286 0.0 0.0714 0.1429 0.0714]],1
57728045edc2cb3880f09f8f,Modern Art,Abstract Expressionism,Henri Matisse,The Circus,0.1252,0.7497,0.0,0.0,0.0,0.1252,[[0.1252 0.7497 0.0 0.0 0.0 0.1252]],1
57728380edc2cb3880fac0c9,Post Renaissance Art,Realism,Ernest Meissonier,Young Man with a Book,0.1818,0.3636,0.0,0.0,0.0909,0.3636,[[0.1818 0.3636 0.0 0.0 0.0909 0.3636]],1
577271dbedc2cb3880c2f2a8,Renaissance Art,Northern Renaissance,Jean Fouquet,"Sainte Marguerite and Olibrius, also known as Marguerite Keeping Sheep",0.1667,0.3333,0.0,0.0,0.1667,0.3333,[[0.1667 0.3333 0.0 0.0 0.1667 0.3333]],1
577270e9edc2cb3880bfa5d5,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,Irony of the Negro Policeman,0.2,0.0,0.0,0.3,0.2,0.3,[[0.2 0.0 0.0 0.3 0.2 0.3]],3
577272d4edc2cb3880c69724,Modern Art,Post-Impressionism,Paul Cezanne,Large Bathers,0.1,0.6,0.0,0.0,0.1,0.2,[[0.1 0.6 0.0 0.0 0.1 0.2]],1
577286ebedc2cb388005984e,Modern Art,Art Informel,Paritosh Sen,"Rain over Benares, India",0.1538,0.3077,0.0769,0.3846,0.0769,0.0,[[0.1538 0.3077 0.0769 0.3846 0.0769 0.0]],3
577277baedc2cb3880d587c1,Modern Art,Abstract Art,Jean Arp,Abstract Composition,0.2857,0.0,0.0,0.0,0.7143,0.0,[[0.2857 0.0 0.0 0.0 0.7143 0.0]],4
57728508edc2cb3880ffc023,Modern Art,Post-Impressionism,Charles Cottet,Sea Landscape in Brittany,0.1818,0.5455,0.0,0.0,0.0909,0.1818,[[0.1818 0.5455 0.0 0.0 0.0909 0.1818]],1
5772842aedc2cb3880fd19b7,Modern Art,Cubism,Willi Baumeister,Apollo,0.4,0.2,0.0,0.0,0.0667,0.3333,[[0.4 0.2 0.0 0.0 0.0667 0.3333]],0
577270e8edc2cb3880bfa2b5,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,Aboriginal,0.7143,0.0,0.0,0.0,0.2857,0.0,[[0.7143 0.0 0.0 0.0 0.2857 0.0]],0
57728363edc2cb3880fa9f76,Modern Art,Pop Art,Stuart Davis,Colonial Cubism,0.5455,0.0909,0.0909,0.0,0.2727,0.0,[[0.5455 0.0909 0.0909 0.0 0.2727 0.0]],0
577272d1edc2cb3880c69193,Modern Art,Post-Impressionism,Paul Cezanne,Forest,0.2143,0.5,0.0,0.1429,0.0714,0.0714,[[0.2143 0.5 0.0 0.1429 0.0714 0.0714]],1
57728a75edc2cb3880111103,Post Renaissance Art,Romanticism,George Harvey,Boy Restraining a Dog,0.2857,0.4286,0.1429,0.1429,0.0,0.0,[[0.2857 0.4286 0.1429 0.1429 0.0 0.0]],1
593468f4edc2c9b408c70f89,Modern Art,Expressionism,Stanisław Wyspiański,Portret Żony W Serdaku,0.4288,0.0,0.0,0.1424,0.2864,0.1424,[[0.4288 0.0 0.0 0.1424 0.2864 0.1424]],0
577287ccedc2cb3880082bf5,Contemporary Art,Minimalism,Florin Maxa,Hexagon,0.3,0.1,0.0,0.0,0.6,0.0,[[0.3 0.1 0.0 0.0 0.6 0.0]],4
577282f3edc2cb3880f956a0,Modern Art,Pop Art,Rene Bertholo,Carta do L&#237;bano,0.4286,0.5714,0.0,0.0,0.0,0.0,[[0.4286 0.5714 0.0 0.0 0.0 0.0]],1
577288b1edc2cb38800b4312,Post Renaissance Art,Romanticism,John Martin,Macbeth,0.2222,0.0,0.1111,0.0,0.2222,0.4444,[[0.2222 0.0 0.1111 0.0 0.2222 0.4444]],5
5772893cedc2cb38800d21db,Modern Art,Post-Impressionism,William Orpen,Portrait of a Girl Wearing a Green Dress,0.1425,0.3147,0.0428,0.1283,0.057,0.3147,[[0.1425 0.3147 0.0428 0.1283 0.057 0.3147]],1
57727680edc2cb3880d1d2e4,Modern Art,Lyrical Abstraction,Paul Jenkins,Phenomena Astral Blue,0.538,0.077,0.0,0.0,0.308,0.077,[[0.538 0.077 0.0 0.0 0.308 0.077]],0
